entry_date,exit_date,ticker,combo,ff,contracts,cost_per_contract,pnl,ret_pct
2016-12-06,2016-12-29,ULTA,24-45,0.028374221871948935,10,459.6000000000002,1857.9999999999984,0.4042645778938202
2016-12-13,2017-01-05,LULU,24-45,0.19343555860693495,10,281.6,1158.000000000001,0.4112215909090912
2016-12-13,2017-01-05,AKAM,24-45,0.030357615303269414,10,134.1,-432.00000000000034,-0.32214765100671167
2016-12-16,2017-01-05,REGN,21-42,0.011418969492515751,10,1164.6,4707.999999999999,0.4042589730379529
2016-12-22,2017-01-05,CIEN,15-57,0.040275472788019684,10,152.1,83.0,0.05456936226166995
2016-11-28,2017-01-19,CRM,53-81,0.008393991388748523,10,165.60000000000002,197.99999999999955,0.11956521739130406
2016-11-30,2017-01-19,FSLR,51-79,0.0009465396454195751,10,114.6,-212.00000000000037,-0.18499127399650991
2016-12-19,2017-01-19,ADBE,32-60,0.012315959625265549,10,197.10000000000002,437.9999999999995,0.22222222222222193
2016-12-20,2017-01-19,ADSK,31-59,0.0056993184343463454,10,241.09999999999997,1008.0000000000002,0.41808378266279567
2017-01-05,2017-01-19,ZBRA,15-43,0.10978099886309955,10,394.6,433.0000000000005,0.1097313735428283
2017-01-05,2017-01-19,ULTA,15-43,0.027101051438140233,10,707.1000000000001,-217.0000000000007,-0.03068872860981483
2017-01-18,2017-02-16,UAL,30-58,0.0068652571917113825,10,219.6,523.0000000000009,0.23816029143898038
2017-01-24,2017-02-16,AZO,24-52,0.10041843476360479,10,1829.6,6332.999999999999,0.3461412330564057
2017-02-02,2017-02-16,VRTX,15-50,0.01989484208994008,10,517.1,1007.9999999999986,0.1949332817636818
2017-02-13,2017-03-02,AMD,18-67,0.08034985584388199,10,148.6,193.00000000000034,0.12987886944818328
2017-02-14,2017-03-02,REGN,17-45,0.011282070095299579,10,1334.5999999999997,4432.999999999998,0.3321594485239022
2017-02-15,2017-03-02,AKAM,16-44,0.09168951750258536,10,190.60000000000002,-136.99999999999997,-0.0718782791185729
2017-02-03,2017-03-23,BIIB,49-77,0.017467197987000693,10,659.6000000000001,82.99999999999824,0.012583383869011252
2017-02-24,2017-03-23,CHTR,28-56,0.00811271001531999,10,764.5999999999999,1458.0000000000016,0.190687941407272
2017-03-15,2017-03-30,AMD,16-44,0.13022727363675046,10,134.60000000000002,-62.00000000000001,-0.04606240713224368
2017-03-21,2017-04-20,ADBE,31-59,0.01414110488033593,10,215.6,52.99999999999976,0.0245825602968459
2017-04-04,2017-04-20,AZO,17-45,0.0028655876178185213,10,1529.6000000000001,4607.999999999995,0.3012552301255227
2017-04-11,2017-05-04,LULU,24-45,0.0010040336006775785,10,122.6,288.0000000000003,0.23491027732463318
2017-04-24,2017-05-18,ADBE,25-53,0.06466756936743123,10,237.1,643.0000000000001,0.271193589202868
2017-05-04,2017-05-18,MU,15-50,0.05579803857000187,10,192.6,153.00000000000074,0.07943925233644898
2017-05-04,2017-05-18,UAL,15-50,0.010019198537499108,10,306.1,1023.0000000000002,0.334204508330611
2017-05-05,2017-05-25,CHTR,21-49,0.0223163095661576,10,807.1,5982.999999999998,0.7412959980175936
2017-05-04,2017-06-01,FFIV,29-50,0.066119248676203,10,225.10000000000005,357.99999999999943,0.159040426477121
2017-05-16,2017-06-15,FSLR,31-66,0.005426667482159697,10,161.6,638.0000000000002,0.39480198019801993
2017-05-18,2017-06-15,BIIB,29-64,0.006652585928171861,10,669.6,3208.000000000001,0.47909199522102763
2017-05-25,2017-06-15,GDDY,22-57,0.023699228518593962,10,134.59999999999997,458.0000000000005,0.34026745913818773
2017-05-25,2017-06-15,ALGN,22-57,0.013445418541222942,10,359.6,2658.0,0.739154616240267
2017-05-31,2017-06-15,MTD,16-51,0.019668233080910813,10,1139.6,5207.999999999999,0.4570024570024569
2017-06-22,2017-07-13,ADBE,22-43,0.11473550465473314,10,281.6,768.0000000000001,0.27272727272727276
2017-05-24,2017-07-20,CRM,58-86,0.09420117572993103,10,201.59999999999997,613.0,0.3040674603174604
2017-06-21,2017-07-20,ADSK,30-58,0.08033170716216542,10,349.6,1773.0,0.5071510297482837
2017-07-12,2017-07-27,WDAY,16-44,0.12515338447415147,10,477.1,358.00000000000034,0.07503667994131216
2017-07-13,2017-07-27,LULU,15-43,0.10415857866103728,10,265.6,-801.9999999999998,-0.30195783132530113
2017-07-13,2017-07-27,ADBE,15-43,0.023866587944074036,10,354.6,712.9999999999995,0.20107163000564002
2017-07-07,2017-08-17,AZO,42-70,0.025505265231038132,10,1234.6000000000001,4707.999999999999,0.3813380852097844
2017-07-28,2017-08-17,EA,21-42,0.003167782177219136,10,241.59999999999997,108.00000000000037,0.044701986754967046
2017-07-31,2017-08-17,ALGN,18-81,0.013078874971576449,10,899.6000000000001,5407.999999999997,0.6011560693641614
2017-08-01,2017-08-17,ADBE,17-45,0.01438092658966128,10,329.1000000000001,857.9999999999994,0.26071103008204166
2017-08-02,2017-08-17,NOW,16-44,0.017204637033593873,10,334.6,908.0000000000001,0.2713687985654513
2017-08-03,2017-08-17,FSLR,15-50,0.13127985528136232,10,388.6000000000001,368.0000000000001,0.09469891919711787
2017-08-03,2017-08-17,BIIB,15-50,0.03875602914121523,10,874.6,2182.9999999999977,0.24959981705922682
2017-08-03,2017-08-17,PYPL,15-50,0.021510987001636783,10,215.6,172.99999999999986,0.08024118738404445
2017-08-14,2017-09-07,REGN,25-46,0.005332810486912365,10,1129.6,9357.999999999998,0.8284348441926344
2017-08-24,2017-09-07,ALGN,15-43,0.05437949760535732,10,592.0999999999999,1133.0000000000023,0.19135281202499618
2017-08-01,2017-09-14,VRTX,45-80,0.03968598738045492,10,549.6000000000001,2333.0,0.4244905385735079
2017-08-02,2017-09-14,IDXX,44-79,0.019065175264552314,10,357.0999999999999,-516.9999999999989,-0.1447773732847939
2017-08-09,2017-09-14,AXON,37-72,0.47074990717514864,10,1159.6,2082.999999999998,0.17963090720938238
2017-08-18,2017-09-14,FSLR,28-63,0.19746300080825674,10,369.09999999999997,633.0000000000003,0.17149823895963165
2017-08-30,2017-09-14,IT,16-51,0.06385104776237638,10,317.09999999999997,-41.999999999999545,-0.01324503311258264
2017-08-30,2017-09-14,SNPS,16-51,0.02839615198198353,10,202.1,33.000000000000185,0.01632855022266214
2017-08-31,2017-09-14,ADSK,15-43,0.04531362119911675,10,389.6,283.00000000000017,0.0726386036960986
2017-08-31,2017-09-14,PYPL,15-43,0.03844391379206624,10,183.09999999999997,48.00000000000031,0.026215182960131252
2017-08-31,2017-09-21,CRM,22-43,0.03795509846007783,10,173.6,-62.00000000000001,-0.03571428571428572
2017-08-31,2017-09-28,BIIB,29-50,0.034812147493563206,10,659.5999999999999,-91.99999999999804,-0.013947847180108861
2017-09-08,2017-09-28,ULTA,21-49,0.03930862197274809,10,689.6,1383.0000000000005,0.20055104408352675
2017-09-08,2017-10-05,LULU,28-49,0.4357647809566789,10,255.1,-1062.0000000000005,-0.4163073304586438
2017-09-14,2017-10-05,ADSK,22-43,0.04746330881115357,10,265.1,383.0000000000007,0.1444737834779331
2017-09-21,2017-10-05,ADBE,15-43,0.042178686498999696,10,347.1,1087.9999999999998,0.313454335926246
2017-10-05,2017-10-26,WDAY,22-50,0.0824643826594198,10,392.10000000000014,832.9999999999994,0.21244580464167281
2017-10-06,2017-10-26,ADSK,21-42,0.053639740608838915,10,279.6000000000001,282.9999999999997,0.1012160228898425
2017-10-12,2017-11-02,LULU,22-50,0.07084046057792759,10,254.10000000000005,1262.9999999999995,0.49704840613931495
2017-10-13,2017-11-02,AZO,21-49,0.032012692794410214,10,1559.6,3333.0000000000014,0.21370864324185698
2017-11-01,2017-11-16,UAL,16-79,0.02828486271020636,10,413.6000000000001,538.0,0.13007736943907153
2017-11-01,2017-11-22,CHTR,23-44,0.00552744699784391,10,829.6,3508.000000000001,0.42285438765670214
2017-11-07,2017-11-22,BIIB,17-45,0.09612304934176175,10,917.0999999999998,1383.0000000000023,0.15080143931959464
2017-11-10,2017-12-07,FFIV,28-49,0.08957415003325142,10,208.6,-1171.9999999999993,-0.5618408437200381
2017-10-25,2017-12-14,PYPL,51-86,0.027929025917286632,10,166.6,1027.9999999999998,0.6170468187274909
2017-11-02,2017-12-14,ALGN,43-78,0.028211201655369722,10,664.6,5308.000000000001,0.7986758952753538
2017-11-17,2017-12-14,EA,28-63,0.07315218338657781,10,403.1,-106.99999999999949,-0.026544281815926444
2017-11-17,2017-12-14,REGN,28-63,0.004213095564912894,10,1264.6,2932.9999999999995,0.23193104538984655
2017-11-28,2017-12-14,IT,17-52,0.007373073017218124,10,277.1,833.0,0.3006134969325153
2017-11-30,2017-12-14,BIIB,15-43,0.02552016634195553,10,864.6,2083.0,0.2409206569511913
2017-12-07,2017-12-21,AZO,15-50,0.02242281721422068,10,2319.6,7682.999999999998,0.3312209001551991
2017-12-07,2018-01-04,ADSK,29-50,0.08189821925998442,10,265.6000000000001,-62.00000000000001,-0.0233433734939759
2017-12-12,2018-01-04,BA,24-45,0.0016923931230152789,10,661.1000000000003,-3507.0000000000027,-0.5304795038572079
2017-12-14,2018-01-04,PYPL,22-43,0.210705844955271,10,257.1,-277.0000000000008,-0.10774017891870899
2017-12-14,2018-01-04,REGN,22-43,0.09104428441713219,10,1049.6,1882.9999999999986,0.17940167682926816
2017-12-15,2018-01-04,EA,21-42,0.09938626744503987,10,236.6,608.0000000000003,0.25697379543533405
2017-12-15,2018-01-04,ADBE,21-42,0.017067635464138364,10,339.1,528.0000000000002,0.1557062813329402
2017-12-21,2018-01-04,CIEN,15-43,0.5858603661166857,10,221.6,-1342.0000000000005,-0.6055956678700363
2017-12-21,2018-01-04,DLTR,15-43,0.12696241409953046,10,359.6,507.9999999999998,0.1412680756395995
2017-11-22,2018-01-18,CRM,58-86,0.0019947831336042388,10,185.60000000000008,342.9999999999994,0.1848060344827582
2017-11-28,2018-01-18,FSLR,52-80,0.005568687951951423,10,197.09999999999997,593.0,0.3008625063419585
2017-12-08,2018-01-18,LULU,42-98,0.010287501274540034,10,323.6,812.9999999999995,0.25123609394313956
2017-12-22,2018-01-18,MU,28-56,0.014442354511796873,10,191.10000000000005,307.99999999999966,0.16117216117216096
2018-01-04,2018-01-18,CIEN,15-50,0.9047856077475294,10,445.6000000000001,-3422.000000000001,-0.7679533213644525
2017-12-22,2018-01-25,ULTA,35-56,0.016489961023660182,10,404.60000000000014,4158.0,1.0276816608996537
2018-01-05,2018-01-25,AZO,21-49,0.02682223957608798,10,1954.6,12232.999999999996,0.6258569528292232
2018-01-04,2018-02-01,ADSK,29-50,0.05506912149363452,10,218.1,952.9999999999999,0.4369555249885373
2018-01-05,2018-02-01,ADBE,28-49,0.02850886907041339,10,317.59999999999997,-1122.000000000001,-0.353274559193955
2018-01-25,2018-02-08,UAL,15-43,0.10192873273341352,10,338.6000000000001,-831.9999999999995,-0.24571766095688108
2018-01-18,2018-02-15,LULU,29-57,0.013691854687168936,10,202.09999999999997,908.0000000000001,0.4492825333993074
2018-02-01,2018-02-15,NOW,15-50,0.049561516614486045,10,587.1,2307.9999999999995,0.3931187191279168
2018-02-02,2018-02-22,ALGN,21-49,0.010285175508451205,10,879.5999999999998,3933.000000000001,0.4471350613915418
2018-02-01,2018-03-01,FFIV,29-50,0.02686757715126009,10,268.1,1527.999999999999,0.5699365908243189
2018-02-14,2018-03-01,UAL,16-43,0.00915565245108807,10,219.6,523.0000000000009,0.23816029143898038
2018-02-15,2018-03-01,REGN,15-42,0.02960836870718575,10,1289.6,2558.0000000000014,0.19835607940446662
2018-02-14,2018-03-08,PYPL,23-43,0.03029251101013708,10,168.59999999999997,403.00000000000006,0.23902728351126937
2018-02-15,2018-03-15,TTWO,29-64,0.0338372556634805,10,404.6000000000001,982.9999999999993,0.24295600593178426
2018-02-16,2018-03-15,BIIB,28-63,0.020049183604415433,10,874.6,2407.999999999999,0.2753258632517721
2018-02-23,2018-03-15,ZBRA,21-56,0.023972908654922298,10,472.1,2083.000000000001,0.44122008049142153
2018-02-28,2018-03-15,CHTR,16-51,0.037020179736411585,10,1359.5999999999997,2658.000000000001,0.19549867608120047
2018-03-01,2018-03-15,FSLR,15-43,0.017611894976829134,10,322.6,-1612.0000000000002,-0.4996900185988841
2018-03-01,2018-03-22,UAL,22-43,0.12135206090298145,10,243.6,-251.99999999999994,-0.10344827586206894
2018-02-27,2018-03-28,NOW,30-52,0.058943345597798125,10,369.6,2283.0,0.6176948051948052
2018-03-08,2018-04-05,DIS,29-50,0.017012084767149105,10,217.10000000000005,-287.00000000000057,-0.1321971441731923
2018-03-15,2018-04-05,REGN,22-43,0.030864072043429003,10,919.6,5108.0,0.5554588951718138
2018-03-16,2018-04-05,ADBE,21-42,0.02133640938027881,10,432.1,3972.999999999999,0.9194630872483219
2018-03-22,2018-04-05,ULTA,15-43,0.012398293265260651,10,787.1000000000001,433.0000000000005,0.055012069622665534
2018-03-05,2018-04-19,CRM,46-74,0.01712011741093966,10,252.1,2228.0000000000005,0.8837762792542644
2018-03-22,2018-04-19,SNPS,29-57,0.08276749562385843,10,239.6,-991.9999999999995,-0.41402337228714503
2018-03-29,2018-04-19,MU,22-43,0.01916786243323121,10,214.6,143.00000000000006,0.06663560111835977
2018-03-28,2018-04-26,ADSK,30-51,0.019324663078451598,10,258.59999999999997,1188.0000000000005,0.45939675174013944
2018-04-05,2018-04-26,WDAY,22-50,0.09873418016557345,10,587.1,-266.99999999999966,-0.04547777210015324
2018-04-06,2018-04-26,AZO,21-49,0.10054155530024378,10,2324.6000000000004,7332.999999999996,0.31545212079497525
2018-04-12,2018-05-03,ADBE,22-43,0.0027713492414738194,10,509.6,2182.9999999999995,0.428375196232339
2018-04-27,2018-05-17,FICO,21-49,0.001426207941618074,10,439.6,1283.0,0.2918562329390355
2018-05-10,2018-05-24,FFIV,15-50,0.04944229484086393,10,528.1,1253.0000000000007,0.2372656693807992
2018-05-14,2018-06-07,REGN,25-46,0.002166508097111386,10,839.6,2557.9999999999995,0.30466888994759406
2018-05-17,2018-06-07,UAL,22-43,0.06509407557508307,10,167.1,463.00000000000034,0.2770795930580493
2018-05-23,2018-06-07,TTWO,16-58,0.029089495455118186,10,484.6,1457.9999999999989,0.3008666941807674
2018-05-24,2018-06-14,PYPL,22-43,0.05491879429464008,10,202.09999999999997,-831.9999999999995,-0.41167738743196425
2018-05-25,2018-06-14,INCY,21-56,0.040724436232758565,10,339.6,182.99999999999966,0.0538869257950529
2018-05-31,2018-06-14,ADSK,15-43,0.0017275609221465427,10,379.1,-1441.999999999999,-0.38037457135320474
2018-05-23,2018-06-21,NOW,30-58,0.016731690553549727,10,422.1,2983.000000000001,0.7067045723762144
2018-06-01,2018-06-21,FFIV,21-42,0.09585059745174562,10,363.6,828.0000000000005,0.22772277227722784
2018-06-07,2018-06-28,ALGN,22-43,0.013241568981543494,10,809.6,6857.999999999999,0.8470849802371541
2018-06-08,2018-06-28,REGN,21-49,0.014815337748316448,10,982.1,-2492.000000000003,-0.2537419814682826
2018-06-13,2018-06-28,AZO,16-44,0.006245087924360293,10,1784.5999999999997,6308.0000000000055,0.3534685643841761
2018-06-11,2018-07-05,LULU,25-46,0.00506228455413682,10,230.60000000000005,1472.9999999999989,0.6387684301821329
2018-06-12,2018-07-05,BKNG,24-45,0.01699971711951287,10,3214.5999999999995,12233.0,0.38054501337646995
2018-06-22,2018-07-12,ADSK,21-42,0.027910553671298022,10,321.1000000000001,1012.9999999999995,0.31547804422298326
2018-06-04,2018-07-19,CRM,46-74,0.0012282479042020622,10,247.60000000000005,-1177.0000000000005,-0.4753634894991923
2018-06-15,2018-07-19,ADBE,35-63,0.038192215852898004,10,544.6,1693.000000000001,0.3108703635695925
2018-06-28,2018-07-19,AZO,22-43,0.07348521718549472,10,1524.5999999999997,258.00000000000074,0.016922471467926067
2018-06-21,2018-07-26,ULTA,36-57,0.017626450737911137,10,424.5999999999999,2633.0000000000014,0.620113047574188
2018-07-11,2018-07-26,WDAY,16-44,0.015378216200374828,10,437.1,708.0,0.16197666437886069
2018-07-20,2018-08-09,ADBE,21-42,0.058155438975544094,10,485.6000000000002,538.0,0.11079077429983522
2018-07-26,2018-08-09,ALGN,15-43,0.015570332081423999,10,1249.6,2508.0000000000023,0.20070422535211285
2018-07-26,2018-08-16,FFIV,22-85,0.03036493384498762,10,786.1,2442.999999999999,0.3107747105966161
2018-07-26,2018-08-16,UAL,22-43,0.006111729374417507,10,168.10000000000002,297.99999999999966,0.17727543129089804
2018-08-02,2018-08-16,PYPL,15-43,0.005398443772680395,10,247.6,238.00000000000028,0.09612277867528284
2018-08-02,2018-08-23,VRTX,22-43,0.059177469314560804,10,417.1000000000001,782.9999999999992,0.18772476624310694
2018-07-30,2018-09-06,BIIB,39-81,0.00816651649325717,10,1054.6,3707.999999999998,0.35160250331879367
2018-08-09,2018-09-06,ALGN,29-50,0.09099888237642895,10,884.6,5233.0,0.5915668098575627
2018-08-09,2018-09-06,CHTR,29-50,0.057409347186445636,10,604.6,2033.0000000000014,0.3362553754548464
2018-08-10,2018-09-06,AKAM,28-49,0.024990080969899298,10,149.60000000000002,317.99999999999966,0.21256684491978584
2018-08-14,2018-09-06,TTWO,24-45,0.034362410301773005,10,297.1,1833.0000000000002,0.6169639851901717
2018-08-15,2018-09-06,FSLR,23-44,0.031381013144290204,10,156.1,268.0000000000003,0.1716848174247279
2018-08-17,2018-09-06,PYPL,21-42,0.05204568416952582,10,182.60000000000002,267.9999999999996,0.14676889375684532
2018-08-17,2018-09-06,FFIV,21-42,0.021824187943716433,10,325.09999999999997,-86.99999999999903,-0.026760996616425423
2018-08-22,2018-09-13,REGN,23-58,0.03913676521155307,10,1284.5999999999997,3283.000000000001,0.25556593492137647
2018-08-24,2018-09-13,UAL,21-42,0.028683182088000025,10,173.60000000000002,-387.0000000000004,-0.22292626728110618
2018-08-06,2018-09-20,DVA,46-74,0.05218791517157584,10,149.60000000000002,132.99999999999983,0.08890374331550789
2018-08-08,2018-09-20,DIS,44-72,0.021575723718423756,10,221.10000000000005,-172.00000000000034,-0.07779285391225703
2018-08-24,2018-09-20,ADSK,28-56,0.013874693031290963,10,389.6,853.0000000000005,0.21894250513347036
2018-08-27,2018-09-20,KEYS,25-81,0.037547559896428995,10,294.6,1107.9999999999993,0.37610319076714166
2018-08-27,2018-09-20,VRSN,25-53,0.025307568223478905,10,346.6,1262.9999999999998,0.3643969994229659
2018-08-31,2018-09-20,CRM,21-42,0.018029663402207463,10,321.1,862.9999999999997,0.2687636250389286
2018-08-13,2018-09-27,BKNG,46-67,0.02814279685340937,10,2694.5999999999995,-12241.999999999985,-0.4543160394863798
2018-08-24,2018-09-27,NOW,35-56,0.052140465579809,10,374.6,2333.0,0.6227976508275493
2018-09-11,2018-09-27,WDAY,17-45,0.028094468900424108,10,524.6,957.9999999999998,0.18261532596263816
2018-09-13,2018-09-27,ULTA,15-50,0.07627640337131347,10,1169.5999999999997,932.9999999999997,0.07977086183310533
2018-09-13,2018-10-04,EA,22-43,0.0031267336526479284,10,308.1,357.99999999999994,0.11619604024667314
2018-09-14,2018-10-04,REGN,21-49,0.04394443986541652,10,1319.6,6357.999999999998,0.48181267050621385
2018-09-17,2018-10-04,TTWO,18-46,0.07112395573254315,10,527.1,2333.0,0.44261051033959403
2018-09-20,2018-10-04,ADSK,15-43,0.026252085259345304,10,441.6,1383.0000000000014,0.31317934782608725
2018-09-20,2018-10-11,AZO,22-43,0.047333979290507644,10,1369.6,11883.0,0.8676255841121495
2018-09-18,2018-10-18,ADBE,31-59,0.013058248378250648,10,582.1,-1896.9999999999989,-0.32588902250472407
2018-09-20,2018-10-25,CRM,36-57,0.03171708258102801,10,296.1000000000001,-1501.9999999999993,-0.5072610604525494
2018-10-04,2018-10-25,ULTA,22-50,0.04822279710007771,10,839.6000000000001,5757.999999999999,0.685802763220581
2018-10-08,2018-10-25,DLTR,18-46,0.019435358087434684,10,222.1,133.00000000000028,0.05988293561458815
2018-10-16,2018-11-01,LULU,17-45,0.04624058765006733,10,582.1,2158.0,0.37072667926473113
2018-10-25,2018-11-15,CIEN,22-43,0.2976544765680258,10,191.6,-1642.0000000000002,-0.8569937369519834
2018-11-01,2018-11-15,TDY,15-50,0.0904120794800698,10,734.6000000000001,2082.999999999998,0.2835556765586711
2018-10-26,2018-11-21,BSX,28-84,0.033572473216817444,10,184.1,98.00000000000014,0.05323193916349818
2018-11-02,2018-11-21,FFIV,21-42,0.048390583921016805,10,401.1000000000001,-1307.0000000000016,-0.32585390177013246
2018-11-08,2018-11-21,UAL,15-50,0.036570281799658044,10,328.1,1602.9999999999993,0.48857055775678127
2018-10-24,2018-12-20,PYPL,58-86,0.027895855928836477,10,202.0999999999999,1862.999999999999,0.9218208807521029
2018-10-26,2018-12-20,PTC,56-84,0.0008475083867776068,10,219.6,2858.0,1.301457194899818
2018-11-09,2018-12-20,FSLR,42-70,0.0013338622775085351,10,145.10000000000002,622.9999999999997,0.4293590627153684
2018-11-20,2018-12-20,FICO,31-59,0.0673267290031565,10,429.6,2433.0000000000023,0.5663407821229055
2018-11-27,2018-12-20,KEYS,24-80,0.0007815605126011427,10,337.1000000000001,1182.9999999999986,0.35093444081874764
2018-11-29,2018-12-20,REGN,22-43,0.008665818602211717,10,904.5999999999998,9808.000000000002,1.0842361264647362
2018-11-23,2018-12-27,NOW,35-56,0.04391147533661366,10,439.6000000000002,3307.999999999998,0.7525022747952677
2018-12-07,2018-12-27,LULU,21-49,0.05716798221477748,10,617.6,1092.9999999999995,0.1769753886010362
2018-12-11,2018-12-27,DLTR,17-45,0.04518638257801366,10,282.1000000000001,1082.9999999999989,0.3839064161644802
2018-12-11,2018-12-27,TTWO,17-45,0.022090673109569137,10,542.1,3482.999999999998,0.6425013835085774
2018-12-13,2019-01-03,EA,22-50,0.0168870776472394,10,349.6,688.0000000000013,0.19679633867276924
2018-12-14,2019-01-03,ADBE,21-42,0.020405694950989206,10,664.6,-141.99999999999875,-0.021366235329521328
2018-12-18,2019-01-03,ULTA,17-45,0.04341577005459851,10,989.5999999999998,3458.0000000000014,0.34943411479385633
2018-12-20,2019-01-03,REGN,15-43,0.008338997457315145,10,1669.6,2432.9999999999977,0.14572352659319585
2018-12-13,2019-01-10,WDAY,29-50,0.028990191966339784,10,509.6,2508.0000000000005,0.49215070643642084
2018-12-13,2019-01-10,ADSK,29-50,0.027248073776999338,10,365.10000000000014,837.9999999999984,0.22952615721720024
2018-12-13,2019-01-17,CVNA,36-64,0.0006273646473409222,10,264.6,258.00000000000074,0.09750566893424065
2018-12-11,2019-01-24,BKNG,45-66,0.0028795199193576426,10,2814.600000000001,13682.999999999987,0.48614367938605785
2019-01-07,2019-01-24,AZO,18-46,0.04942334860777464,10,2669.6,2758.0000000000005,0.1033113575067426
2019-01-10,2019-01-24,CRM,15-50,0.05763550702931508,10,822.6,1237.999999999999,0.15049841964502786
2019-01-10,2019-01-24,ADBE,15-50,0.041403655423881025,10,1129.6000000000001,1007.999999999997,0.08923512747875327
2019-01-10,2019-01-24,PCG,15-43,0.00989100686955724,10,202.10000000000005,1057.999999999999,0.5235032162295887
2019-01-10,2019-02-07,CIEN,29-50,0.10085795820399857,10,150.6,-707.0000000000001,-0.4694555112881807
2019-01-14,2019-02-07,LULU,25-46,0.039979989850981834,10,384.6,387.99999999999966,0.10088403536141437
2019-01-17,2019-02-07,ULTA,22-43,0.02504236782294056,10,629.6,2007.9999999999986,0.3189326556543835
2019-01-24,2019-02-07,ADBE,15-43,0.030036046464188004,10,807.1,-92.00000000000247,-0.01139883533638985
2019-01-31,2019-02-14,PYPL,15-50,0.007709863120706428,10,305.1,-501.9999999999995,-0.1645362176335626
2019-02-01,2019-02-21,UAL,21-49,0.029873748697872182,10,256.6000000000001,547.9999999999994,0.21356196414653128
2019-02-01,2019-02-21,ALGN,21-49,0.020580129046263496,10,869.6,3207.9999999999964,0.36890524379024797
2019-02-05,2019-02-21,NOW,17-45,0.07082434527409176,10,812.1000000000001,1132.9999999999995,0.1395148380741287
2019-02-07,2019-02-21,LULU,15-43,0.03041229781449828,10,538.6,1212.9999999999989,0.22521351652432212
2019-02-11,2019-03-07,REGN,25-46,0.024613986556662804,10,834.6,3633.000000000001,0.4352983465132999
2019-02-14,2019-03-07,PYPL,22-43,0.020263598343184253,10,201.59999999999997,688.0000000000003,0.3412698412698415
2019-02-21,2019-03-07,NOW,15-43,0.012918785606989003,10,772.0999999999999,2933.0000000000014,0.3798730734360836
2019-01-30,2019-03-14,BIIB,44-78,0.23533647930902624,10,1699.6,-3867.0000000000014,-0.22752412332313493
2019-02-07,2019-03-14,AMD,36-70,0.028718043636713597,10,146.60000000000002,-97.00000000000037,-0.06616643929058687
2019-02-19,2019-03-14,TRMB,24-58,0.021474256156246874,10,132.1,383.00000000000006,0.2899318697956094
2019-02-20,2019-03-14,CRL,23-57,0.03431842374476779,10,437.1,1058.0000000000002,0.2420498741706704
2019-02-20,2019-03-14,FISV,23-57,0.025152599485829485,10,212.1,832.9999999999994,0.3927392739273925
2019-02-21,2019-03-14,CBRE,22-56,0.010257801583191117,10,149.60000000000002,482.99999999999966,0.32286096256684466
2019-02-26,2019-03-14,KEYS,17-51,0.004863900110065433,10,279.6,882.9999999999998,0.31580829756795414
2019-02-27,2019-03-14,HSIC,16-50,0.0015437573108363356,10,194.6,207.99999999999955,0.1068859198355599
2019-02-28,2019-03-14,INCY,15-49,0.0412832276050652,10,407.1,533.000000000001,0.1309260623925328
2019-02-12,2019-03-21,DIS,38-65,0.029943028441812958,10,247.1,1767.9999999999995,0.7154997976527719
2019-03-07,2019-03-21,ADSK,15-50,0.0037356526553755653,10,559.5999999999999,1283.000000000001,0.22927090779127968
2019-03-08,2019-03-28,FSLR,21-49,0.11653948097254996,10,277.6,467.99999999999943,0.1685878962536021
2019-03-11,2019-03-28,VRTX,18-46,0.047962707588959486,10,567.1,3858.0,0.6803032974783989
2019-03-13,2019-04-04,AKAM,23-44,0.05697984035836501,10,153.59999999999997,-2327.0,-1.5149739583333337
2019-03-21,2019-04-04,REGN,15-43,0.04334181439643259,10,1419.6,3807.999999999998,0.2682445759368835
2019-03-28,2019-04-11,CIEN,15-43,0.04827077620694609,10,141.6,-77.00000000000014,-0.05437853107344643
2019-03-01,2019-04-17,WDAY,48-77,0.012898400646649266,10,459.6,3308.000000000001,0.719756309834639
2019-03-07,2019-04-17,CRM,42-71,0.0003685083547306789,10,372.1,1467.9999999999995,0.39451760279494746
2019-03-15,2019-04-17,ADBE,34-63,0.01286782756729088,10,544.6,478.00000000000045,0.08777084098420868
2019-03-29,2019-04-17,AZO,20-49,0.1235565995097112,10,2889.5999999999995,-2316.9999999999955,-0.08018410852713165
2019-03-29,2019-04-17,LULU,20-42,0.08343098209857924,10,491.1,-61.99999999999957,-0.012624720016289873
2019-04-03,2019-04-25,ULTA,23-44,0.028239871099394076,10,664.6,3157.9999999999995,0.47517303641287983
2019-03-29,2019-05-02,MU,35-84,0.04620147508669348,10,271.1000000000001,427.9999999999994,0.1578753227591292
2019-04-16,2019-05-02,CIEN,17-45,0.2453119770322323,10,211.1,-27.000000000000313,-0.01279014684983435
2019-04-17,2019-05-02,UAL,16-44,0.0030355524485596863,10,255.6,193.00000000000034,0.07550860719874818
2019-04-17,2019-05-09,LULU,23-44,0.292359853347691,10,728.1000000000001,-857.0000000000005,-0.11770361214118943
2019-04-17,2019-05-09,CRM,23-44,0.15560065976718618,10,538.6,-577.0000000000002,-0.10712959524693655
2019-04-17,2019-05-09,ADBE,23-44,0.028946593249321362,10,486.1,4032.9999999999995,0.8296646780497839
2019-04-25,2019-05-09,BIIB,15-57,0.07501719610922097,10,1179.5999999999997,2433.0000000000014,0.20625635808748746
